(130, 7.1485e-05)
(130, 7.4398e-05)
(132, 7.2155e-05)
(131, 7.3327e-05)
(132, 7.0194e-05)
(131, 7.0415e-05)
(134, 7.1339e-05)
(133, 6.9456e-05)
(133, 7.3693e-05)
(134, 7.0271e-05)
(132, 7.231e-05)
(132, 7.1064e-05)
(133, 7.3962e-05)
(133, 7.806e-05)
(134, 7.7019e-05)
(133, 7.3989e-05)
(131, 7.9396e-05)
(132, 7.785e-05)
(133, 7.77e-05)
(134, 7.7121e-05)
(134, 8.1623e-05)
(136, 8.3518e-05)
(136, 8.547e-05)
(134, 8.6266e-05)
(138, 0.000106094)
(139, 9.904e-05)
(140, 0.000110112)
(140, 0.000103503)
(140, 0.000101254)
(139, 9.7718e-05)
(138, 9.7749e-05)
(139, 9.9062e-05)
(138, 0.000100362)
(139, 9.5057e-05)
(139, 9.3056e-05)
(139, 9.2489e-05)
(138, 9.2934e-05)
(137, 9.4463e-05)
(137, 9.1699e-05)
(137, 9.3625e-05)
(137, 8.7603e-05)
(137, 8.6718e-05)
(137, 8.6864e-05)
(135, 8.8096e-05)
(135, 8.6923e-05)
(134, 8.9961e-05)
(134, 8.5356e-05)
(134, 8.4784e-05)
(132, 8.2002e-05)
(132, 8.108e-05)
(133, 8.178e-05)
(134, 8.9488e-05)
(134, 8.0327e-05)
(136, 7.9222e-05)
(136, 7.8856e-05)
(135, 8.2478e-05)
(137, 7.7514e-05)
(139, 8.178e-05)
(141, 8.3696e-05)
(143, 8.8983e-05)
(145, 7.974e-05)
(146, 8.4777e-05)
(144, 7.8552e-05)
(145, 8.044e-05)
(145, 8.2166e-05)
(145, 7.947e-05)
(145, 7.9907e-05)
(147, 7.8055e-05)
(149, 9.1037e-05)
(150, 8.0397e-05)
(150, 8.2803e-05)
(152, 8.0647e-05)
(154, 8.9263e-05)
(155, 8.4343e-05)
(156, 8.1669e-05)
(158, 8.4874e-05)
(157, 8.4137e-05)
(157, 8.474e-05)
(157, 8.5218e-05)
(157, 8.6598e-05)
(157, 8.4526e-05)
(156, 8.9549e-05)
(156, 8.7154e-05)
(156, 8.4869e-05)
(154, 8.1281e-05)
(156, 8.3755e-05)
(156, 8.2663e-05)
(156, 8.4299e-05)
(161, 8.7413e-05)
(159, 9.3055e-05)
(160, 8.7449e-05)
(159, 8.7464e-05)
(160, 8.6141e-05)
(159, 8.4286e-05)
(159, 8.5995e-05)
(162, 8.8075e-05)
(163, 9.234e-05)
(165, 8.7681e-05)
(167, 9.0939e-05)
(168, 9.1508e-05)
(170, 9.329e-05)
(168, 9.0607e-05)
(170, 9.8064e-05)
(169, 9.0843e-05)
(168, 9.1937e-05)
(168, 9.0943e-05)
(169, 9.5178e-05)
(169, 8.9675e-05)
(169, 9.196e-05)
(168, 9.1375e-05)
(169, 9.2302e-05)
(167, 9.0255e-05)
(167, 9.1721e-05)
(167, 9.1088e-05)
(167, 9.076e-05)
(167, 8.9632e-05)
(169, 9.1291e-05)
(170, 9.2639e-05)
(172, 9.4042e-05)
(172, 0.000102786)
(173, 9.4811e-05)
(174, 9.4014e-05)
(175, 9.2195e-05)
(174, 9.4998e-05)
(174, 9.2691e-05)
(177, 9.3599e-05)
(179, 9.534e-05)
(178, 9.6999e-05)
(180, 9.6445e-05)
(181, 9.683e-05)
(182, 0.000100083)
(185, 9.9171e-05)
(187, 0.000102732)
(188, 0.000101261)
(191, 0.000105781)
(191, 0.000103067)
(192, 0.000104934)
(190, 0.000101108)
(187, 0.000102019)
(186, 0.000100092)
(188, 0.000104226)
(187, 0.000100886)
(187, 0.000102178)
(187, 0.00010298)
(187, 0.000106865)
(189, 0.000101866)
(189, 0.000102449)
(189, 0.000102382)
(192, 0.000107909)
(188, 0.000100397)
(188, 0.000100379)
(189, 0.000105424)
(188, 0.000106624)
(188, 0.000101878)
(189, 0.000101185)
(191, 0.000100736)
(194, 0.000109695)
(193, 0.000102629)
(191, 0.000102939)
(191, 0.000104675)
(191, 0.000107048)
(190, 0.000101977)
(188, 0.000102991)
(188, 0.00010086)
(188, 0.000106285)
(190, 0.000101285)
(193, 0.000104615)
(198, 0.000106991)
(201, 0.000107577)
(201, 0.000106978)
(200, 0.000108894)
(200, 0.000105163)
(199, 0.000107029)
(199, 0.000108223)
(200, 0.00010833)
(203, 0.000112681)
(203, 0.000108218)
(203, 0.00011011)
(204, 0.000108813)
(206, 0.000109505)
(205, 0.000110393)
(205, 0.000108019)
(204, 0.000108114)
(206, 0.00011347)
(207, 0.000113051)
(209, 0.000111765)
(209, 0.000111409)
(209, 0.000117345)
(211, 0.00011278)
(210, 0.000115041)
(212, 0.000116317)
(212, 0.000113971)
(211, 0.000110909)
(212, 0.000112511)
(212, 0.000112708)
(212, 0.000116359)
(215, 0.000114627)
(214, 0.000113362)
(216, 0.000114501)
(217, 0.000116912)
(219, 0.000119421)
(220, 0.000142985)
(219, 0.000138558)
(220, 0.000135113)
(220, 0.000135042)
(222, 0.000142594)
(219, 0.00013328)
(222, 0.000123694)
(219, 0.000121164)
(220, 0.000124331)
(219, 0.000134318)
(221, 0.000135248)
(223, 0.000118103)
(224, 0.000119523)
(223, 0.000124223)
(226, 0.000121603)
(230, 0.000119681)
(231, 0.000128177)
(230, 0.000122229)
(229, 0.000127035)
(229, 0.00012182)
(229, 0.0001199)
(228, 0.000120939)
(227, 0.000120098)
(226, 0.000118947)
(228, 0.000122867)
(229, 0.000129246)
(231, 0.000124664)
(232, 0.000124207)
(232, 0.000124678)
(229, 0.000130205)
(230, 0.000123427)
(231, 0.000123363)
(229, 0.000122119)
(229, 0.000122248)
(230, 0.000123145)
(230, 0.000122693)
(230, 0.000125567)
(235, 0.000125829)
